"PubSID","SID","Name","City","Country","URL"
"0035444798","60031806","University of Western Australia","Perth","Australia",""
"0035444798","60031990","Beatson Institute for Cancer Research","Glasgow","United Kingdom",""
"0035444798","60033020","Queen Mary Hospital Hong Kong","Hong Kong","China",""
"0035444798","60057553","Military Medical Academy","Hradec Kralove","Czech Republic",""
"0035444798","60068792","Institut za nuklearne nauke Vinca","Belgrade","Serbia",""
"0035444798","60107402","IRCCS Azienda Ospedaliera Universitaria San Martino IST - Istituto Nazionale per la Ricerca sul Cancro","Genoa","Italy",""
"0035863495","60015633","Institute Catala Oncologia","Hospitalet de Llobregat","Spain",""
"42649145667","60001673","Amgen Incorporated","Thousand Oaks","United States",""
"84899981129","60001673","Amgen Incorporated","Thousand Oaks","United States",""
"84899981129","60007974","Leicester Royal Infirmary","Leicester","United Kingdom",""
"84899981129","60009512","University of Adelaide","Adelaide","Australia",""
"84899981129","60009860","Fudan University","Shanghai","China",""
"84899981129","60013703","Universitair Ziekenhuis Antwerpen","Edegem","Belgium",""
"84899981129","60016218","University of Witwatersrand","Johannesburg","South Africa",""
"84899981129","60031624","Universita Politecnica delle Marche","Ancona","Italy",""
"84899981129","60032624","Ulsan University","Ulsan","South Korea",""
"84899981129","60069572","Apollo Hospital Hyderabad","Hyderabad","India",""
"84899981129","60069970","N.N. Blokhin Russian Cancer Research Center, Russian Academy of Medical Sciences","Moscow","Russian Federation",""
"36148941301","60000077","The Queen Elizabeth Hospital, North Western Adelaide Health Service","Woodville South","Australia",""
"36148941301","60002173","Ottawa Hospital Research Institute","Ottawa","Canada",""
"36148941301","60002717","Bristol-Myers Squibb","New York","United States",""
"36148941301","60005087","Austin Health","Heidelberg","Australia",""
"36148941301","60009588","Odette Cancer Centre","Toronto","Canada",""
"36148941301","60014191","Saint Boniface General Hospital","Winnipeg","Canada",""
"36148941301","60016005","Queen's University, Kingston","Kingston","Canada",""
"36148941301","60020048","Cross Cancer Institute","Edmonton","Canada",""
"36148941301","60025709","The University of Sydney","Sydney","Australia",""
"36148941301","60025898","Sir Charles Gairdner Hospital","Perth","Australia",""
"36148941301","60027817","Princess Margaret Hospital University of Toronto","Toronto","Canada",""
"36148941301","60031759","Flinders Medical Centre","Adelaide","Australia",""
"36148941301","60033129","Peter Maccallum Cancer Centre","","Australia",""
"36148941301","60085927","The Ottawa Hospital","Ottawa","Canada",""
"36148941301","60089872","Lakeridge Health Corporation","Bowmanville","Canada",""
"54949085398","60001149","Bristol-Myers Squibb Research and Development","Princeton","United States",""
"54949085398","60002173","Ottawa Hospital Research Institute","Ottawa","Canada",""
"54949085398","60002717","Bristol-Myers Squibb","New York","United States",""
"54949085398","60005087","Austin Health","Heidelberg","Australia",""
"54949085398","60008014","Alfred Hospital","Melbourne","Australia",""
"54949085398","60009512","University of Adelaide","Adelaide","Australia",""
"54949085398","60020048","Cross Cancer Institute","Edmonton","Canada",""
"54949085398","60020828","Flinders University of South Australia","Adelaide","Australia",""
"54949085398","60025709","The University of Sydney","Sydney","Australia",""
"54949085398","60027817","Princess Margaret Hospital University of Toronto","Toronto","Canada",""
"54949085398","60031759","Flinders Medical Centre","Adelaide","Australia",""
"54949085398","60033129","Peter Maccallum Cancer Centre","","Australia",""
"54949085398","60059820","Allan Blair Cancer Centre","Regina","Canada",""
"54949085398","60083903","Institut national du cancer du Canada","Toronto","Canada",""
"79956298812","106330647","National Cancer Institute","Kiev","Ukraine",""
"79956298812","109984918","Royal Marsden National Heath Services Foundation Trust","London","United Kingdom",""
"79956298812","60018366","Merck KGaA","Darmstadt","Germany",""
"79956298812","60025676","Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus","Dresden","Germany",""
"79956298812","60026777","Seconda Universita degli Studi di Napoli","Naples","Italy",""
"79956298812","60029937","Universite de Versailles Saint-Quentin-en-Yvelines","Versailles","France",""
"79956298812","60030315","Hospital Clinic Barcelona","Barcelona","Spain",""
"79956298812","60030923","Orszagos Onkologiai Intezet Budapest","Budapest","Hungary",""
"79956298812","60031069","KU Leuven– University Hospital Leuven","3000 Leuven","Belgium",""
"79956298812","60031624","Universita Politecnica delle Marche","Ancona","Italy",""
"79956298812","60069013","Institute of Oncology, Warsaw","Warsaw","Poland",""
"79956298812","60076291","Klinikum Oldenburg","Oldenburg","Germany",""
"84862026304","60005036","Universitatsklinikum Hamburg-Eppendorf und Medizinische Fakultat","Hamburg","Germany",""
"84862026304","60018366","Merck KGaA","Darmstadt","Germany",""
"84862026304","60026777","Seconda Universita degli Studi di Napoli","Naples","Italy",""
"84862026304","60030857","Hopital Europeen Georges-Pompidou","Paris","France",""
"84862026304","60031069","KU Leuven– University Hospital Leuven","3000 Leuven","Belgium",""
"84862026304","60076291","Klinikum Oldenburg","Oldenburg","Germany",""
"79958817037","60005245","Royal Melbourne Hospital","Melbourne","Australia",""
"79958817037","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"79958817037","60019792","Ludwig Institute for Cancer Research","New York","United States",""
"79958817037","60102194","BioGrid Australia","Melbourne","Australia",""
"84866406301","60031193","G. Gennimatas General Hospital","Athens","Greece",""
"84866406301","60031687","National Hellenic Research Foundation","Athens","Greece",""
"67649652208","60002573","Radboud University Nijmegen Medical Centre","Nijmegen","Netherlands",""
"73349114941","60012070","University of Leeds","Leeds","United Kingdom",""
"84908139591","100339376","Ospedale Versilia","Lucca","Italy",""
"84908139591","101402342","Fondazione Poliambulanza","Brescia","Italy",""
"84908139591","113157954","Città della Salute e della Scienza Hospital","Torino","Italy",""
"84908139591","114705718","Ospedale Felice Lotti","","Italy",""
"84908139591","60007505","Azienda Ospedaliera Santa Maria Nuova di Reggio Emilia","Reggio Emilia","Italy",""
"84908139591","60017293","Universita degli Studi di Napoli Federico II","Naples","Italy",""
"84908139591","60028868","Universita di Pisa","Pisa","Italy",""
"84908139591","60031423","IRCCS Centro Di Riferimento Oncologico Aviano","Aviano","Italy",""
"84908139591","60032350","Universita degli Studi di Roma La Sapienza","Rome","Italy",""
"84908139591","60082964","Fondazione San Raffaele del Monte Tabor","Milan","Italy",""
"84908139591","60086768","Azienda Ospedaliera di Cremona","Cremona","Italy",""
"84908139591","60103303","IRCCS Istituto Oncologico Veneto IOV","Padua","Italy",""
"84908139591","60107402","IRCCS Azienda Ospedaliera Universitaria San Martino IST - Istituto Nazionale per la Ricerca sul Cancro","Genoa","Italy",""
"84908139591","60108096","Istituto Toscano Tumori","Florence","Italy",""
"84891629487","60028868","Universita di Pisa","Pisa","Italy",""
"84891629487","60082061","Azienda Ospedaliera-Universitaria Pisana","Pisa","Italy",""
"84891629487","60103303","IRCCS Istituto Oncologico Veneto IOV","Padua","Italy",""
"84878901220","60021182","Sun Yat-Sen University","Guangzhou","China",""
"84925105975","100755940","Piazzale Ospedale 1","Bergamo","Italy",""
"84925105975","60006583","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","Milan","Italy",""
"84863230465","60012259","Universita degli Studi di Torino","Torino","Italy",""
"84863230465","60015205","The Netherlands Cancer Institute","Amsterdam","Netherlands",""
"84863230465","60025847","Institut d'Investigacio Biomedica de Bellvitge","Hospitalet de Llobregat","Spain",""
"84863230465","60083539","Fondazione IFOM Istituto Firc di Oncologia Molecolare","Milan","Italy",""
"84861863158","60020999","Massachusetts General Hospital and Harvard Medical School","Boston","United States",""
"84861863158","60026209","Genentech Incorporated","San Francisco","United States",""
"79959594837","60010612","Institute of Molecular Genetics of the Academy of Sciences of the Czech Republic","Prague","Czech Republic",""
"79959594837","60031687","National Hellenic Research Foundation","Athens","Greece",""
"84863012433","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"84863012433","60031376","Hoffmann-La Roche Inc.","Nutley","United States",""
"84863012433","60087806","Plexxikon, Inc.","Berkeley","United States",""
"84927604543","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"0026700235","60011001","Kyoto University","Kyoto","Japan",""
"0035846991","60011001","Kyoto University","Kyoto","Japan",""
"18544380239","60005558","Mayo Clinic","Rochester","United States",""
"84923078390","109580008","Comprehensive Cancer Centers of Nevada","Henderson","United States",""
"84923078390","60002746","Harvard Medical School","Boston","United States",""
"84923078390","60006873","University of Nevada School of Medicine","Reno","United States",""
"84923078390","60012486","Hospital Universitari Vall d'Hebron","Barcelona","Spain",""
"84923078390","60015281","Sarah Cannon Research Institute","Nashville","United States",""
"84923078390","60022109","Queen Mary, University of London","London","United Kingdom",""
"84923078390","60026209","Genentech Incorporated","San Francisco","United States",""
"84923078390","60030849","Yale Cancer Center","New Haven","United States",""
"84862903106","112916348","Luke’s Episcopal Hospital","Houston","United States",""
"84862903106","112916394","Angeles Clinic","Santa Monica","United States",""
"84862903106","60001117","The Johns Hopkins School of Medicine","Baltimore","United States",""
"84862903106","60002339","Emory University School of Medicine","Atlanta","United States",""
"84862903106","60002717","Bristol-Myers Squibb","New York","United States",""
"84862903106","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"84862903106","60015481","University of Washington, Seattle","Seattle","United States",""
"84862903106","60022577","Roswell Park Cancer Institute","Buffalo","United States",""
"84862903106","60026829","Mayo Medical School","Rochester","United States",""
"84862859820","105592531","Carolina BioOncology Institute","","United States",""
"84862859820","112916609","Oncology Hematology Care, Inc Cincinnati","Cincinnati","United States",""
"84862859820","60001117","The Johns Hopkins School of Medicine","Baltimore","United States",""
"84862859820","60002717","Bristol-Myers Squibb","New York","United States",""
"84862859820","60004803","H. Lee Moffitt Cancer Center and Research Institute","Tampa","United States",""
"84862859820","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"84862859820","60014232","VA Medical Center","","United States",""
"84862859820","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"84862859820","60015281","Sarah Cannon Research Institute","Nashville","United States",""
"84862859820","60017994","Yale University School of Medicine","New Haven","United States",""
"84862859820","60025778","University Michigan Ann Arbor","Ann Arbor","United States",""
"84862859820","60030058","Beth Israel Deaconess Medical Center","Boston","United States",""
"84936791837","100396931","Oncology Hematology Care","Cincinnati","United States",""
"84936791837","105934514","Hospital Madrid Norte Sanchinarro","Madrid","Spain",""
"84936791837","113527639","LungenClinic Grosshansdorf","Grosshansdorf","Germany",""
"84936791837","113782501","Amphia Ziekenhuis","Breda","Netherlands",""
"84936791837","114542064","Erasmus MC Cancer Institute","Rotterdam","Netherlands",""
"84936791837","115418830","Centro Internacional de Estudios Clinicos","Santiago","Chile",""
"84936791837","60001261","Azienda Ospedaliera di Perugia","Perugia","Italy",""
"84936791837","60002717","Bristol-Myers Squibb","New York","United States",""
"84936791837","60003280","Universitatsklinikum Heidelberg","Heidelberg","Germany",""
"84936791837","60004803","H. Lee Moffitt Cancer Center and Research Institute","Tampa","United States",""
"84936791837","60005200","Duke University School of Medicine","Durham","United States",""
"84936791837","60006583","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","Milan","Italy",""
"84936791837","60007474","City of Hope National Med Center","Duarte","United States",""
"84936791837","60007896","Universitats Klinikum Essen und Medizinische Fakultat","Essen","Germany",""
"84936791837","60015281","Sarah Cannon Research Institute","Nashville","United States",""
"84936791837","60019290","Hospital Universitario Fundacion Jimenez Diaz","Madrid","Spain",""
"84936791837","60021212","The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins","Baltimore","United States",""
"84936791837","60029278","University of Chicago","Chicago","United States",""
"84936791837","60029929","Massachusetts General Hospital","Boston","United States",""
"84936791837","60033267","Hospital Universitario Virgen del Rocio","Sevilla","Spain",""
"84936791837","60069013","Institute of Oncology, Warsaw","Warsaw","Poland",""
"84936791837","60069970","N.N. Blokhin Russian Cancer Research Center, Russian Academy of Medical Sciences","Moscow","Russian Federation",""
"84936791837","60070177","Antoni van Leeuwenhoek Ziekenhuis","Amsterdam","Netherlands",""
"84936791837","60104794","Nemocnice Na Bulovce","Prague","Czech Republic",""
"84920956732","60003625","Fred Hutchinson Cancer Research Center","Seattle","United States",""
"84920956732","60007995","Merck &amp;amp; Co., Inc.","Kenilworth","United States",""
"84920956732","60027550","University of California, Los Angeles","Los Angeles","United States",""
"84920956732","60032655","UCLA Health Sciences","Los Angeles","United States",""
"84899748384","60006577","National Institutes of Health, Bethesda","Bethesda","United States",""
"84899748384","60013409","National Cancer Institute","Bethesda","United States",""
"78650966622","60006224","Medizinische Universitat Graz","Graz","Austria",""
"78650966622","60021311","Ernst-Moritz-Arndt-Universitat Greifswald","Greifswald","Germany",""
"78650966622","60026245","Charite - Universitatsmedizin Berlin","Berlin","Germany",""
"78650966622","60030619","Max Planck Institute for Molecular Genetics","Berlin","Germany",""
"78650966622","60030718","Freie Universitat Berlin","Berlin","Germany",""
"0033021439","100325100","Hospital of Belluno","Belluno","Italy",""
"0033021439","60025357","Centro Per Lo Studio E La Prevenzione Oncologica","","Italy",""
"0033021439","60031423","IRCCS Centro Di Riferimento Oncologico Aviano","Aviano","Italy",""
"84872514622","60001117","The Johns Hopkins School of Medicine","Baltimore","United States",""
"84872514622","60019595","Wayne State University School of Medicine","Detroit","United States",""
"84932628341","101211506","North Wales","","United States",""
"84932628341","106740656","Providence Cancer Center","Portland","United States",""
"84932628341","112233674","Bon Secours Cancer Institute","Richmond","United States",""
"84932628341","60001117","The Johns Hopkins School of Medicine","Baltimore","United States",""
"84932628341","60003500","Ohio State University","Columbus","United States",""
"84932628341","60005248","Johns Hopkins University","Baltimore","United States",""
"84932628341","60007995","Merck &amp;amp; Co., Inc.","Kenilworth","United States",""
"84932628341","60015543","University of Pittsburgh","Pittsburgh","United States",""
"84932628341","60021212","The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins","Baltimore","United States",""
"84932628341","60032838","Stanford University School of Medicine","Stanford","United States",""
"84880075006","60001097","Medizinische Fakultat und Universitats Klinikum Aachen","Aachen","Germany",""
"84880075006","60099558","Bayer Pharma AG","Berlin","Germany",""
"84880075006","60104187","Bundesamt fur Strahlenschutz","Salzgitter","Germany",""
"84861459479","100357314","West German Cancer Center","Essen","Germany",""
"84861459479","60021844","Marien Hospital Herne, Klinikum der Ruhr-Universitat Bochum","Herne","Germany",""
"84861459479","60024805","Universitats Klinikum Freiburg und Medizinische Fakultat","Freiburg im Breisgau","Germany",""
"84861459479","60025574","Bayer Corporation, USA","Whippany","United States",""
"84861459479","60025641","Universitat Freiburg im Breisgau","Freiburg im Breisgau","Germany",""
"84861459479","60099558","Bayer Pharma AG","Berlin","Germany",""
"84860531989","60002717","Bristol-Myers Squibb","New York","United States",""
"84860531989","60024805","Universitats Klinikum Freiburg und Medizinische Fakultat","Freiburg im Breisgau","Germany",""
"84860531989","60025574","Bayer Corporation, USA","Whippany","United States",""
"84860531989","60099558","Bayer Pharma AG","Berlin","Germany",""
"84930276518","108065846","Cancer Center of People's Liberation Army","Nanjing","China",""
"84930276518","115250212","Beijing 307 People's Liberation Army Hospital Cancer Centre","Beijing","China",""
"84930276518","60003970","Zhejiang University","Hangzhou","China",""
"84930276518","60006240","University of Ulsan, College of Medicine","Ulsan","South Korea",""
"84930276518","60006541","The University of Hong Kong","Pokfulam","Hong Kong",""
"84930276518","60008510","Beijing Cancer Hospital","Beijing","China",""
"84930276518","60009860","Fudan University","Shanghai","China",""
"84930276518","60016521","Sichuan University","Chengdu","China",""
"84930276518","60021615","Harbin Medical University","Harbin","China",""
"84930276518","60024787","Prince of Wales Hospital Hong Kong","Hong Kong","China",""
"84930276518","60025084","Shanghai Jiaotong University","Shanghai","China",""
"84930276518","60066010","Fudan University Shanghai Medical College","Shanghai","China",""
"84930276518","60069716","National Yang-Ming University Taiwan","Taipei","Taiwan",""
"84930276518","60071389","Cho Ray Hospital","Ho Chi Minh City","Viet Nam",""
"84930276518","60073385","National Taiwan University Hospital","Taipei","Taiwan",""
"84930276518","60073529","Guangzhou General Hospital of Guangzhou Command","Guangzhou","China",""
"84930276518","60082194","Jilin Provincial Cancer Hospital","Changchun","China",""
"84930276518","60082502","Sun Yat-Sen University Cancer Center","Guangzhou","China",""
"84930276518","60099558","Bayer Pharma AG","Berlin","Germany",""
"33745379412","60021212","The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins","Baltimore","United States",""
"84938055998","60005558","Mayo Clinic","Rochester","United States",""
"84938055998","60006708","Institut Sainte Catherine","Avignon","France",""
"84938055998","60010925","National Cancer Center Hospital East","Kashiwa","Japan",""
"84938055998","60012486","Hospital Universitari Vall d'Hebron","Barcelona","Spain",""
"84938055998","60012936","Cliniques Universitaires Saint-Luc, Brussels","Brussels","Belgium",""
"84938055998","60013385","CRLC Centre Val d'Aurelle - Paul Lamarque","Montpellier","France",""
"84938055998","60013858","Centre Oscar Lambret","Lille","France",""
"84938055998","60015852","Ospedale Niguarda Ca'Granda","Milan","Italy",""
"84938055998","60020938","Hopital Robert Debre CHU de Reims","Reims","France",""
"84938055998","60022143","University of Southern California/Norris Comprehensive Cancer Center","Los Angeles","United States",""
"84938055998","60025574","Bayer Corporation, USA","Whippany","United States",""
"84938055998","60028868","Universita di Pisa","Pisa","Italy",""
"84938055998","60030318","Universita degli Studi di Milano","Milan","Italy",""
"84938055998","60031069","KU Leuven– University Hospital Leuven","3000 Leuven","Belgium",""
"84938055998","60031984","Universita Cattolica del Sacro Cuore, Rome","Rome","Italy",""
"84938055998","60032497","Ohio State University College of Medicine","Columbus","United States",""
"84938055998","60099558","Bayer Pharma AG","Berlin","Germany",""
"84938055998","60107402","IRCCS Azienda Ospedaliera Universitaria San Martino IST - Istituto Nazionale per la Ricerca sul Cancro","Genoa","Italy",""
"42249115327","60011394","Medizinische Universitat Wien","Vienna","Austria",""
"42249115327","60026929","Allgemeines KrankenHaus Wien","Vienna","Austria",""
"42249115327","60030339","Rudolfstifung Hospital","Vienna","Austria",""
"33644823334","60027550","University of California, Los Angeles","Los Angeles","United States",""
"84866888498","112419531","Klinika Onkologii","Poznan","Poland",""
"84866888498","60005518","Guy's and St Thomas' NHS Foundation Trust","London","United Kingdom",""
"84866888498","60006776","Mount Vernon Hospital","Northwood","United Kingdom",""
"84866888498","60016987","Helsinki University Central Hospital","Helsinki","Finland",""
"84866888498","60022143","University of Southern California/Norris Comprehensive Cancer Center","Los Angeles","United States",""
"84866888498","60024764","The Bristol Haematology &amp;amp; Oncology Centre","Bristol","United Kingdom",""
"84866888498","60025574","Bayer Corporation, USA","Whippany","United States",""
"84866888498","60025765","Turun Yliopistollinen Keskussairaala","Abo","Finland",""
"84866888498","60026724","Uniwersytet Medyczny w Bialymstoku","Bialystok","Poland",""
"84866888498","60028485","University Hospitals of Leicester NHS Trust","Leicester","United Kingdom",""
"84866888498","60031101","University of Cambridge","Cambridge","United Kingdom",""
"84866888498","60099558","Bayer Pharma AG","Berlin","Germany",""
"84873441401","60023859","Soonchunhyang University, College of Medicine","Seoul","South Korea",""
"84860250957","60015183","Keck School of Medicine of USC","Los Angeles","United States",""
"78549252906","60002058","Ohio State University Comprehensive Cancer Center","Columbus","United States",""
"78549252906","60004803","H. Lee Moffitt Cancer Center and Research Institute","Tampa","United States",""
"78549252906","60006989","Pfizer Inc.","New York","United States",""
"78549252906","60007838","Dana-Farber/Harvard Cancer Center","Boston","United States",""
"78549252906","60016849","University of Toronto","Toronto","Canada",""
"78549252906","60022265","Erasmus University Rotterdam","Rotterdam","Netherlands",""
"78549252906","60031069","KU Leuven– University Hospital Leuven","3000 Leuven","Belgium",""
"53249098932","101795608","National Clinical Target Validation Laboratory","Bethesda","United States",""
"53249098932","60013409","National Cancer Institute","Bethesda","United States",""
"53249098932","60020941","Washington Cancer Institute","Washington","United States",""
"53249098932","60026209","Genentech Incorporated","San Francisco","United States",""
"70649112122","60006989","Pfizer Inc.","New York","United States",""
"70649112122","60020930","Clinica Universitaria de Navarra","Pamplona","Spain",""
"70649112122","60033320","Universidad de Navarra","Pamplona","Spain",""
"58149346076","60007474","City of Hope National Med Center","Duarte","United States",""
"58149346076","60015183","Keck School of Medicine of USC","Los Angeles","United States",""
"58149346076","60022143","University of Southern California/Norris Comprehensive Cancer Center","Los Angeles","United States",""
"58149346076","60022586","UC Davis Cancer Center","Sacramento","United States",""
"58149346076","60027817","Princess Margaret Hospital University of Toronto","Toronto","Canada",""
"58149346076","60029278","University of Chicago","Chicago","United States",""
"84861083983","106937302","Angeles Clinic and Research Institute","Los Angeles","United States",""
"84861083983","60001801","Prince of Wales Hospital","Sydney","Australia",""
"84861083983","60003992","Westmead Millennium Institute","Parramatta","Australia",""
"84861083983","60009512","University of Adelaide","Adelaide","Australia",""
"84861083983","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"84861083983","60015281","Sarah Cannon Research Institute","Nashville","United States",""
"84861083983","60020649","GlaxoSmithKline","Middlesex","United Kingdom",""
"84861083983","60024541","New York University School of Medicine","New York","United States",""
"84861083983","60025709","The University of Sydney","Sydney","Australia",""
"84861083983","60025898","Sir Charles Gairdner Hospital","Perth","Australia",""
"84861083983","60031806","University of Western Australia","Perth","Australia",""
"84857087591","60001844","Dartmouth-Hitchcock Medical Center","Lebanon","United States",""
"84857087591","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"84857087591","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"84924901863","100790150","Oncology Consultants","Houston","United States",""
"84924901863","107001881","Evangelische Lungenklinik Berlin","Berlin","Germany",""
"84924901863","110116260","Beth Israel Comprehensive Cancer Center","New York","United States",""
"84924901863","60000291","Klinikum der Universitat Munchen","Munich","Germany",""
"84924901863","60000832","Centre Hospitalier Intercommunal Creteil","Creteil","France",""
"84924901863","60002339","Emory University School of Medicine","Atlanta","United States",""
"84924901863","60002717","Bristol-Myers Squibb","New York","United States",""
"84924901863","60003982","Lehigh Valley Hospital and Health Network","Allentown","United States",""
"84924901863","60004803","H. Lee Moffitt Cancer Center and Research Institute","Tampa","United States",""
"84924901863","60005384","Centre Hospitalier Universitaire de Caen","Caen","France",""
"84924901863","60008658","Uniklinik Koln","Koln","Germany",""
"84924901863","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"84924901863","60011479","University of Miami, Sylvester Comprehensive Cancer Center","Miami","United States",""
"84924901863","60012357","CHU de Lyon","Lyon","France",""
"84924901863","60015140","Ohio State University Medical Center","Columbus","United States",""
"84924901863","60018868","Hopital Civil","Strasbourg","France",""
"84924901863","60019964","Providence Portland Medical Center","Portland","United States",""
"84924901863","60020469","University of North Carolina School of Medicine","Chapel Hill","United States",""
"84924901863","60021578","University Hospitals Case Medical Center","Cleveland","United States",""
"84924901863","60022577","Roswell Park Cancer Institute","Buffalo","United States",""
"84924901863","60022586","UC Davis Cancer Center","Sacramento","United States",""
"84924901863","60024890","Vanderbilt Ingram Cancer Center","Nashville","United States",""
"84924901863","60024960","CHU de Toulouse","Toulouse","France",""
"84924901863","60027386","Institut de Cancerologie Gustave Roussy","Villejuif","France",""
"84924901863","60028893","Centre Hospitalier Universitaire de Rennes","Rennes","France",""
"84924901863","60083546","Azienda Ospedaliera S. Maria di Terni","Terni","Italy",""
"84924901863","60084294","Ospedale Campo di Marte","Lucca","Italy",""
"84924901863","60108096","Istituto Toscano Tumori","Florence","Italy",""
"84943340055","60000401","Westfalische Wilhelms-Universitat Munster","Munster","Germany",""
"84943340055","60001124","St. Franziskus-Hospital Munster","Munster","Germany",""
"84943340055","60006490","Universitatsklinikum Munster","Munster","Germany",""
"84943340055","60008076","Klinikum Bremen-Ost","Bremen","Germany",""
"84943340055","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"84943340055","60014059","Martin-Universitat Halle-Wittenberg","Halle","Germany",""
"84943340055","60031216","Johannes Gutenberg Universitat Mainz","Mainz","Germany",""
"84943340055","60088444","Gerhard-Domagk-Institut fur Pathologie","Munster","Germany",""
"84939227614","108613498","ARC-NET Center for Applied Research on Cancer","Verona","Italy",""
"84939227614","60014262","Istituto Nazionale Tumori Regina Elena","Rome","Italy",""
"84939227614","60032256","Universita degli Studi di Verona","Verona","Italy",""
"84939227614","60103318","Agenzia Italiana del Farmaco","Rome","Italy",""
"84893422070","60008088","Universidade de Sao Paulo - USP","Sao Paulo","Brazil",""
"0042413836","60014606","M. D. Anderson Cancer Center Orlando","Orlando","United States",""
"25444511051","100325888","Carle Cancer Center CCOP","Urbana","United States",""
"25444511051","100390309","Michiana Hematology/Oncology","South Bend","United States",""
"25444511051","100396931","Oncology Hematology Care","Cincinnati","United States",""
"25444511051","60010579","Mount Sinai Medical Center Miami Beach","Miami Beach","United States",""
"25444511051","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"25444511051","60016173","Cedars-Sinai Medical Center","Los Angeles","United States",""
"25444511051","60025111","The University of North Carolina at Chapel Hill","Chapel Hill","United States",""
"25444511051","60026906","University of Pittsburgh Cancer Institute","Pittsburgh","United States",""
"25444511051","60027086","University of Alabama at Birmingham","Birmingham","United States",""
"49049089802","60012259","Universita degli Studi di Torino","Torino","Italy",""
"84920655625","107980390","University Womens Hospital Basel","Basel","Switzerland",""
"84920655625","112658359","Azienda Ospedaliero Universitaria","Rome","Italy",""
"84920655625","60001261","Azienda Ospedaliera di Perugia","Perugia","Italy",""
"84920655625","60028868","Universita di Pisa","Pisa","Italy",""
"84920655625","60108096","Istituto Toscano Tumori","Florence","Italy",""
"84898856600","101393818","Showa General Hospital","Tokyo","Japan",""
"84898856600","113079896","Kanagawa Cancer Center Hospital","Kanagawa","Japan",""
"84898856600","60006321","Kitasato University","Tokyo","Japan",""
"84898856600","60014256","University of Tsukuba","Tsukuba","Japan",""
"84898856600","60024973","Showa University","Tokyo","Japan",""
"84898856600","60027970","Niigata University School of Medicine","Niigata","Japan",""
"84898856600","60031615","Jikei University School of Medicine","Tokyo","Japan",""
"84898856600","60032104","Tokyo Metropolitan Komagome Hospital","Tokyo","Japan",""
"84898856600","60085033","Ibaraki Prefectural Central Hospital","Ibaraki","Japan",""
"84898856600","60102645","Gunma Prefectural Cancer Center","Ota","Japan",""
"0031870832","60002896","Hunter College","New York","United States",""
"0031870832","60025685","Eli Lilly and Company","Indianapolis","United States",""
"84878492693","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"84873406666","60015035","Klinikum rechts der Isar","Munich","Germany",""
"78650993111","60014232","VA Medical Center","","United States",""
"84891589158","60025252","Keio University School of Medicine","Tokyo","Japan",""
"84925965379","60016618","Ain Shams University","Cairo","Egypt",""
"0020617781","60003400","Queen Victoria Hospital NHS Foundation Trust","East Grinstead","United Kingdom",""
"0017370183","60002746","Harvard Medical School","Boston","United States",""
"0017370183","60030521","Children's Hospital Boston","Boston","United States",""
"35648971655","60001524","Panepistimio Kritis","Rethymnon","Greece",""
"35648971655","60008323","John Radcliffe Hospital","Oxford","United Kingdom",""
"35648971655","60030988","Dimokrition Panepistimion Thrakis","Komotini","Greece",""
"35648971655","60069158","Tumor and Angiogenesis Research Group Alexandroupolis","Alexandroupolis","Greece",""
"84929074058","105762808","Eli Lilly and Company","Bridgewater","United States",""
"84929074058","60006170","Osaka Medical College","Takatsuki","Japan",""
"84929074058","60010925","National Cancer Center Hospital East","Kashiwa","Japan",""
"84929074058","60013829","Osaka University Faculty of Medicine","Suita","Japan",""
"84929074058","60031607","Kindai University School of Medicine","Osakasayama","Japan",""
"84893805528","60025084","Shanghai Jiaotong University","Shanghai","China",""
"84922681694","60016618","Ain Shams University","Cairo","Egypt",""
"84925283518","60006583","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","Milan","Italy",""
"84925283518","60031624","Universita Politecnica delle Marche","Ancona","Italy",""
"84925283518","60032256","Universita degli Studi di Verona","Verona","Italy",""
"84925283518","60033344","Azienda Ospedaliera Di Rilievo Nazionale Antonio Cardarelli","Naples","Italy",""
"84925283518","60083104","Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori","Meldola","Italy",""
