"","id","pubdate","firstauthor","lastauthor","source","title","year"
"493","10577851","1999 Dec","Witzig TE","Grillo-López AJ","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Phase I/II trial of IDEC-Y2B8 radioimmunotherapy for treatment of relapsed or refractory CD20(+) B-cell non-Hodgkin's lymphoma.","1999"
"494","10430977","1999 Aug","","","American journal of kidney diseases : the official journal of the National Kidney Foundation","Mycophenolate mofetil in cadaveric renal transplantation. US Renal Transplant Mycophenolate Mofetil Study Group.","1999"
"495","10442187","1999 Jun","Piro LD","Jain V","Annals of oncology : official journal of the European Society for Medical Oncology","Extended Rituximab (anti-CD20 monoclonal antibody) therapy for relapsed or refractory low-grade or follicular non-Hodgkin's lymphoma.","1999"
"496","10515887","1999 Oct 15","Bellosillo B","Gil J","Blood","In vitro evaluation of fludarabine in combination with cyclophosphamide and/or mitoxantrone in B-cell chronic lymphocytic leukemia.","1999"
"497","10482936","1999 Sep","Mookerjee B","Vogelsang G","Bone marrow transplantation","Salvage therapy for refractory chronic graft-versus-host disease with mycophenolate mofetil and tacrolimus.","1999"
"498","10439375","1999 Jul","Aittoniemi J","Vilpo J","Leukemia &amp; lymphoma","Opsonising immunoglobulins and mannan-binding lectin in chronic lymphocytic leukemia.","1999"
"499","10512062","1999 Oct","Berard JL","Tsunoda SM","Pharmacotherapy","A review of interleukin-2 receptor antagonists in solid organ transplantation.","1999"
"500","10190945","1999 Apr","Stelitano C","Brugiatelli M","Haematologica","Fludarabine treatment in B-cell chronic lymphocytic leukemia: response, toxicity and survival analysis in 47 cases.","1999"
"501","10516680","1999 Oct","Przepiorka D","Champlin R","Bone marrow transplantation","Tacrolimus and minidose methotrexate for prevention of acute graft-versus-host disease after HLA-mismatched marrow or blood stem cell transplantation.","1999"
"502","10543369","1999 Aug","Morra E","Montillo M","Hematology and cell therapy","Infectious complications in chronic lymphocytic leukaemia.","1999"
"503","10458259","1999 Jan","Caligaris-Cappio F","Hamblin TJ","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","B-cell chronic lymphocytic leukemia: a bird of a different feather.","1999"
"504","10408631","1999 May","Komesli S","Dutartre P","International journal of immunopharmacology","Analysis of in vivo immunosuppressive and in vitro interaction with constitutive heat shock protein 70 activity of LF08-0299 (Tresperimus) and analogues.","1999"
"505","10371508","1999 Jun","Kirk AD","Harlan DM","Nature medicine","Treatment with humanized monoclonal antibody against CD154 prevents acute renal allograft rejection in nonhuman primates.","1999"
"506","10371494","1999 Jun","Matzinger P","Matzinger P","Nature medicine","Graft tolerance: a duel of two signals.","1999"
"507","10354146","1999 Jun","Visani G","Tura S","British journal of haematology","Fludarabine-containing regimens severely impair peripheral blood stem cells mobilization and collection in acute myeloid leukaemia patients.","1999"
"508","10188761","1999 Feb","Onrust SV","Wiseman LR","Drugs","Basiliximab.","1999"
"509","10561225","1999 Jun","Davis TA","Levy R","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Single-agent monoclonal antibody efficacy in bulky non-Hodgkin's lymphoma: results of a phase II trial of rituximab.","1999"
"510","9973447","1999 Feb 1","Weinberg AD","Whitham RH","Journal of immunology (Baltimore, Md. : 1950)","Blocking OX-40/OX-40 ligand interaction in vitro and in vivo leads to decreased T cell function and amelioration of experimental allergic encephalomyelitis.","1999"
"511","10498591","1999 Oct 1","Winkler U","Engert A","Blood","Cytokine-release syndrome in patients with B-cell chronic lymphocytic leukemia and high lymphocyte counts after treatment with an anti-CD20 monoclonal antibody (rituximab, IDEC-C2B8).","1999"
"512","10613450","1999 Dec","Giles FJ","Keating MJ","Leukemia &amp; lymphoma","Sequential cis-platinum and fludarabine with or without arabinosyl cytosine in patients failing prior fludarabine therapy for chronic lymphocytic leukemia: a phase II study.","1999"
"513","10855789","1999","Dillman RO","Dillman RO","Cancer metastasis reviews","Infusion reactions associated with the therapeutic use of monoclonal antibodies in the treatment of malignancy.","1999"
"514","10352162","1999 Jun 3","Guinan EC","Gribben JG","The New England journal of medicine","Transplantation of anergic histoincompatible bone marrow allografts.","1999"
"515","10352169","1999 Jun 3","Schwartz RS","Schwartz RS","The New England journal of medicine","The new immunology--the end of immunosuppressive drug therapy?","1999"
"516","10221486","1999 Apr 15","Brennan DC","Singer GG","Transplantation","A randomized, double-blinded comparison of Thymoglobulin versus Atgam for induction immunosuppressive therapy in adult renal transplant recipients.","1999"
"517","10573065","1999 Nov 15","Kovarik JM","Hall ML","Transplantation","Population pharmacokinetics and exposure-response relationships for basiliximab in kidney transplantation. The U.S. Simulect Renal Transplant Study Group.","1999"
"518","10411505","1999 Jul 16","Shlomchik WD","Emerson SG","Science (New York, N.Y.)","Prevention of graft versus host disease by inactivation of host antigen-presenting cells.","1999"
"519","10438301","1999 Jul 16","Sikorski R","Peters R","Science (New York, N.Y.)","Tolerating differences.","1999"
"520","10199733","1999 Mar 27","Thomas FT","Thomas JM","Transplantation","Reversal of naturally occuring diabetes in primates by unmodified islet xenografts without chronic immunosuppression.","1999"
"521","10905770","2000","Gilman AL","Schultz K","Biology of blood and marrow transplantation : journal of the American Society for Blood and Marrow Transplantation","Hydroxychloroquine for the treatment of chronic graft-versus-host disease.","2000"
"522","11147485","2000 Oct","Maloney GD","Maloney GD","Seminars in hematology","Monoclonal antibodies in lymphoid neoplasia: principles for optimal combined therapy.","2000"
"523","11049025","2000 Oct","Byrd JC","Grever MR","Seminars in oncology","Novel therapies for chronic lymphocytic leukemia in the 21st century.","2000"
"524","10963642","2000 Sep","Davis TA","Levy R","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Rituximab anti-CD20 monoclonal antibody therapy in non-Hodgkin's lymphoma: safety and efficacy of re-treatment.","2000"
"525","10877057","2000 Apr","Margolis J","Vogelsang G","Seminars in oncology","An old drug for a new disease: pentostatin (Nipent) in acute graft-versus-host disease.","2000"
"526","10894358","2000 Jun","McCaul KG","Klingemann HG","Journal of hematotherapy &amp; stem cell research","Treatment of steroid-resistant acute graft-versus-host disease with rabbit antithymocyte globulin.","2000"
"527","10735013","2000 Jan-Feb","Greenlee RT","Wingo PA","CA: a cancer journal for clinicians","Cancer statistics, 2000.","2000"
"528","10607689","2000 Jan 1","Przepiorka D","Light S","Blood","Daclizumab, a humanized anti-interleukin-2 receptor alpha chain antibody, for treatment of acute graft-versus-host disease.","2000"
"529","10844529","2000 Jun","Inwald DP","Klein NJ","Clinical and experimental immunology","Absence of platelet CD40L identifies patients with X-linked hyper IgM syndrome.","2000"
"530","10878285","2000 May","Allison AC","Eugui EM","Immunopharmacology","Mycophenolate mofetil and its mechanisms of action.","2000"
"531","10721782","2000 Mar","Gahn B","Hiddemann W","Leukemia &amp; lymphoma","Multicenter phase II study of oral idarubicin in treated and untreated patients with B-chronic lymphocytic leukemia.","2000"
"532","10691866","2000 Feb","Robak T","Grieb P","British journal of haematology","Cladribine with or without prednisone in the treatment of previously treated and untreated B-cell chronic lymphocytic leukaemia - updated results of the multicentre study of 378 patients.","2000"
"533","10792269","2000 Mar","Illidge TM","Johnson PW","British journal of haematology","The emerging role of radioimmunotherapy in haematological malignancies.","2000"
"534","10828867","2000 May","Busca A","Miniero R","Bone marrow transplantation","Mycophenolate mofetil (MMF) as therapy for refractory chronic GVHD (cGVHD) in children receiving bone marrow transplantation.","2000"
"535","11486330","2000 Mar","Stilgenbauer S","Döhner H","Reviews in clinical and experimental hematology","Genetic features of B-cell chronic lymphocytic leukemia.","2000"
"536","10779422","2000 May 1","Mauro FR","Girelli G","Blood","Autoimmune hemolytic anemia in chronic lymphocytic leukemia: clinical, therapeutic, and prognostic features.","2000"
"537","10891432","2000 Jul 1","Flinn IW","Grever MR","Blood","Fludarabine and cyclophosphamide with filgrastim support in patients with previously untreated indolent lymphoid malignancies.","2000"
"538","11200902","2000 Oct","Sharma N","Chakraborty A","The Journal of the Association of Physicians of India","Cryptococcal prostatitis in a patient with chronic lymphocytic leukemia.","2000"
"539","11049967","2000 Nov 1","Wierda WG","Kipps TJ","Blood","CD40-ligand (CD154) gene therapy for chronic lymphocytic leukemia.","2000"
"540","11258483","2000 Nov","Matsuda S","Koyasu S","EMBO reports","Two distinct action mechanisms of immunophilin-ligand complexes for the blockade of T-cell activation.","2000"
"541","11114133","2000 Dec","Marotta G","Lauria F","Haematologica","Low-dose fludarabine and cyclophosphamide in elderly patients with B-cell chronic lymphocytic leukemia refractory to conventional therapy.","2000"
"542","11071258","2000","Chen BJ","Chao NJ","Biology of blood and marrow transplantation : journal of the American Society for Blood and Marrow Transplantation","Graft-versus-host disease prevention by rapamycin: cellular mechanisms.","2000"
"543","11707828","2000 Dec","Petryk M","Grossbard ML","Clinical lymphoma","Rituximab therapy of B-cell neoplasms.","2000"
"544","10805828","2000 May 11","Kovacs JA","Masur H","The New England journal of medicine","Prophylaxis against opportunistic infections in patients with human immunodeficiency virus infection.","2000"
"545","11114313","2000 Dec 14","Rai KR","Schiffer CA","The New England journal of medicine","Fludarabine compared with chlorambucil as primary therapy for chronic lymphocytic leukemia.","2000"
"546","11114321","2000 Dec 14","Dighiero G","Binet JL","The New England journal of medicine","When and how to treat chronic lymphocytic leukemia.","2000"
"547","10820364","2000 May 15","Ries LA","Edwards BK","Cancer","The annual report to the nation on the status of cancer, 1973-1997, with a special section on colorectal cancer.","2000"
"548","10942366","2000 Aug 15","Kaminski MS","Wahl RL","Blood","Radioimmunotherapy with iodine (131)I tositumomab for relapsed or refractory B-cell non-Hodgkin lymphoma: updated results and long-term follow-up of the University of Michigan experience.","2000"
"549","11023504","2000 Oct 15","Robak T","Grieb P","Blood","Cladribine with prednisone versus chlorambucil with prednisone as first-line therapy in chronic lymphocytic leukemia: report of a prospective, randomized, multicenter trial.","2000"
"550","10665560","2000 Jan 29","McAlister VC","MacDonald AS","Lancet (London, England)","Sirolimus-tacrolimus combination immunosuppression.","2000"
"551","12171724","2001","Bunjes D","Bunjes D","Cytotherapy","The current status of T-cell depleted allogeneic stem-cell transplants in adult patients with AML.","2001"
"552","12171728","2001","Novitzky N","Davison GM","Cytotherapy","Immune reconstitution following hematopoietic stem-cell transplantation.","2001"
"553","11920265","2001","Rossmann ED","Osterborg A","The hematology journal : the official journal of the European Haematology Association","Variability in B-cell antigen expression: implications for the treatment of B-cell lymphomas and leukemias with monoclonal antibodies.","2001"
"554","11553001","2001 Sep","Vassiliou GS","Veys PA","British journal of haematology","Improved outcome of alternative donor bone marrow transplantation in children with severe aplastic anaemia using a conditioning regimen containing low-dose total body irradiation, cyclophosphamide and Campath.","2001"
"555","11516091","2001 Sep","van Besien K","Stock W","Leukemia","Allogeneic and autologous transplantation for chronic lymphocytic leukemia.","2001"
"556","11566020","2001 Apr","Banerjee D","Banerjee D","Current opinion in investigational drugs (London, England : 2000)","Genasense (Genta Inc).","2001"
"557","11167809","2001 Jan","Craddock C","Goldman JM","British journal of haematology","Cytomegalovirus seropositivity adversely influences outcome after T-depleted unrelated donor transplant in patients with chronic myeloid leukaemia: the case for tailored graft-versus-host disease prophylaxis.","2001"
"558","11230486","2001 Mar 1","O'Brien SM","Keating M","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Results of the fludarabine and cyclophosphamide combination regimen in chronic lymphocytic leukemia.","2001"
"559","11520778","2001 Sep 1","Huhn D","Emmerich B","Blood","Rituximab therapy of patients with B-cell chronic lymphocytic leukemia.","2001"
"560","11769960","2001 Nov","Keating MJ","Keating MJ","Biomedicine &amp; pharmacotherapy = Biomedecine &amp; pharmacotherapie","Progress in CLL, chemotherapy, antibodies and transplantation.","2001"
"561","11304768","2001 Apr 15","O'Brien SM","Keating MJ","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Rituximab dose-escalation trial in chronic lymphocytic leukemia.","2001"
"562","11304767","2001 Apr 15","Byrd JC","Flinn IW","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Rituximab using a thrice weekly dosing schedule in B-cell chronic lymphocytic leukemia and small lymphocytic lymphoma demonstrates clinical activity and acceptable toxicity.","2001"
"563","11435295","2001 Jul 15","Tolba KA","Rosenblatt JD","Blood","Development of herpes simplex virus-1 amplicon-based immunotherapy for chronic lymphocytic leukemia.","2001"
"564","11535503","2001 Sep 15","Dearden CE","Catovsky D","Blood","High remission rate in T-cell prolymphocytic leukemia with CAMPATH-1H.","2001"
"565","11588025","2001 Oct 15","Leporrier M","Chastang C","Blood","Randomized comparison of fludarabine, CAP, and ChOP in 938 previously untreated stage B and C chronic lymphocytic leukemia patients.","2001"
"566","11685123","2001 Oct 27","Chakrabarti S","Milligan DW","Transplantation","Respiratory virus infections in adult T cell-depleted transplant recipients: the role of cellular immunity.","2001"
"567","11773171","2002 Jan 1","Keating MJ","Hérait P","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Campath-1H treatment of T-cell prolymphocytic leukemia in patients for whom at least one prior chemotherapy regimen has failed.","2002"
"568","12685828","2002 Sep","Keating MJ","Kantarjian H","Leukemia &amp; lymphoma","Results of first salvage therapy for patients refractory to a fludarabine regimen in chronic lymphocytic leukemia.","2002"
"569","11807015","2002 Feb 1","Chakraverty R","Mackinnon S","Blood","Limiting transplantation-related mortality following unrelated donor stem cell transplantation by using a nonmyeloablative conditioning regimen.","2002"
"570","11792397","2002 Feb 1","Rebello P","Hale G","Journal of immunological methods","Pharmacokinetics of CAMPATH-1H: assay development and validation.","2002"
"571","11895797","2002 Apr 1","Klangsinsirikul P","Russell NH","Blood","Campath-1G causes rapid depletion of circulating host dendritic cells (DCs) before allogeneic transplantation but does not delay donor DC reconstitution.","2002"
"572","11807632","2002 Jan","Uppenkamp M","Brittinger G","Annals of hematology","Monoclonal antibody therapy with CAMPATH-1H in patients with relapsed high- and low-grade non-Hodgkin's lymphomas: a multicenter phase I/II study.","2002"
"573","11986207","2002 May 15","Keating MJ","Rai KR","Blood","Therapeutic role of alemtuzumab (Campath-1H) in patients who have failed fludarabine: results of a large international study.","2002"
"574","10071016","1999 Feb 27","Bornhäuser M","Thiede HM","Transplantation","Mycophenolate mofetil and cyclosporine as graft-versus-host disease prophylaxis after allogeneic blood stem cell transplantation.","1999"
"575","10545997","1999 Nov","Li Y","Strom TB","Nature medicine","Blocking both signal 1 and signal 2 of T-cell activation prevents apoptosis of alloreactive T cells and induction of peripheral allograft tolerance.","1999"
"576","9593789","1998 May 21","Dighiero G","Travade P","The New England journal of medicine","Chlorambucil in indolent chronic lymphocytic leukemia. French Cooperative Group on Chronic Lymphocytic Leukemia.","1998"
"577","10458242","1999 Jan","Czuczman MS","Varns C","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Treatment of patients with low-grade B-cell lymphoma with the combination of chimeric anti-CD20 monoclonal antibody and CHOP chemotherapy.","1999"
"578","10214856","1999 Apr","Robak T","Skotnicki AB","Leukemia","2-Chlorodeoxyadenosine (Cladribine) in the treatment of patients with chronic lymphocytic leukemia 55 years old and younger.","1999"
"579","10221490","1999 Apr 15","Groth CG","Charpentier B","Transplantation","Sirolimus (rapamycin)-based therapy in human renal transplantation: similar efficacy and different toxicity compared with cyclosporine. Sirolimus European Renal Transplant Study Group.","1999"
"580","9704735","1998 Aug","McLaughlin P","Dallaire BK","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Rituximab chimeric anti-CD20 monoclonal antibody therapy for relapsed indolent lymphoma: half of patients respond to a four-dose treatment program.","1998"
"581","10093687","1999 Feb","Rummel MJ","Bergmann L","Annals of oncology : official journal of the European Society for Medical Oncology","Fludarabine and epirubicin in the treatment of chronic lymphocytic leukaemia: a German multicenter phase II study.","1999"
"582","10350343","1999 Jun","Robak T","Dmoszyńska A","Leukemia &amp; lymphoma","2-Chlorodeoxyadenosine (cladribine) in the treatment of elderly patients with B-cell chronic lymphocytic leukemia.","1999"
"583","13875840","1961 Oct","CALNE RY","CALNE RY","Transplantation bulletin","Inhibition of the rejection of renal homografts in dogs by purine analogues.","1961"
"584","9310469","1997 Sep 15","Maloney DG","Levy R","Blood","IDEC-C2B8 (Rituximab) anti-CD20 monoclonal antibody therapy in patients with relapsed low-grade non-Hodgkin's lymphoma.","1997"
"585","9488043","1998 Feb 12","Yuille MA","Catovsky D","Oncogene","ATM is usually rearranged in T-cell prolymphocytic leukaemia.","1998"
"586","9827924","1998 Nov","Garand R","Flandrin G","British journal of haematology","Indolent course as a relatively frequent presentation in T-prolymphocytic leukaemia. Groupe Français d'Hématologie Cellulaire.","1998"
"587","8683227","1996 Jul","Kaminski MS","Wahl RL","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Iodine-131-anti-B1 radioimmunotherapy for B-cell lymphoma.","1996"
"588","8616860","1996 May 1","Press OW","Bernstein ID","Cancer research","Comparative metabolism and retention of iodine-125, yttrium-90, and indium-111 radioimmunoconjugates by cancer cells.","1996"
"589","8896434","1996 Nov 1","Nash RA","Fay JW","Blood","FK506 in combination with methotrexate for the prevention of graft-versus-host disease after marrow transplantation from matched unrelated donors.","1996"
"590","8943876","1996 Dec 1","Przepiorka D","Fitzsimmons W","Blood","Tacrolimus and minidose methotrexate for prevention of acute graft-versus-host disease after matched unrelated donor marrow transplantation.","1996"
"591","8932845","1996 Nov","Rigden JP","Tricot G","Bone marrow transplantation","Minimizing graft rejection in allogeneic T cell-depleted bone marrow transplantation.","1996"
"592","9238056","1997 Aug 5","Kirk AD","Knechtle SJ","Proceedings of the National Academy of Sciences of the United States of America","CTLA4-Ig and anti-CD40 ligand prevent renal allograft rejection in primates.","1997"
"593","8676625","1996 May 25","Johnson S","Hiddemann W","Lancet (London, England)","Multicentre prospective randomised trial of fludarabine versus cyclophosphamide, doxorubicin, and prednisone (CAP) for treatment of advanced-stage chronic lymphocytic leukaemia. The French Cooperative Group on CLL.","1996"
"594","8605372","1996 Apr 15","Fay JW","Weisdorf DJ","Blood","FK506 (Tacrolimus) monotherapy for prevention of graft-versus-host disease after histocompatible sibling allogenic bone marrow transplantation.","1996"
"595","9000652","1997 Jan 15","Knechtle SJ","Neville DM Jr","Transplantation","FN18-CRM9 immunotoxin promotes tolerance in primate renal allografts.","1997"
"596","9336364","1997 Oct","Maloney DG","Levy R","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","IDEC-C2B8: results of a phase I multiple-dose trial in patients with relapsed non-Hodgkin's lymphoma.","1997"
"597","7907762","1994 Mar 26","Jacobsen N","Pedersen FK","Lancet (London, England)","Tolerance to an HLA-B,DR disparate kidney allograft after bone-marrow transplantation from same donor.","1994"
"598","13936775","1963 Jun 13","MURRAY JE","DAMMIN GJ","The New England journal of medicine","Prolonged survival of human-kidney homografts by immunosuppressive drug therapy.","1963"
"599","13391513","1956","HARRISON JH","MURRAY JE","Surgical forum","Renal homotransplantation in identical twins.","1956"
