"PubSID","Name"
"0029915585","Neurological problems"
"0029915585","Sickle cell disease"
"0028098022","Bone marrow transplantation"
"0028098022","Sickle cell disease"
"0028098022","United States"
"0028969402","bone marrow transplantation"
"0028969402","sickle cell anemia"
"0028969402","stroke"
"0029057117","Bone marrow tranplantation"
"0029057117","Busulphan"
"0029057117","Cyclophosphamide"
"0029057117","Pharmacokinetics"
"0029057117","Toxicity"
"0029057117","Veno-occlusive disease"
"0028147445","Bone marrow transplantation"
"0028147445","Related donors"
"0028147445","Sickle cell anemia"
"0030133622","Bone marrow transplantation"
"0030133622","Multicenter Study"
"0030133622","Sickle cell anemia"
"0028201732","antigen presentation"
"0028201732","dendritic cells"
"0028201732","immunity"
"0028201732","T cell"
"0028201732","viruses"
"0028568188","Anti-globulin"
"0028568188","Anti-idiotype"
"0028568188","Complications"
"0028568188","Immunotherapy"
"0028568188","Monoclonal antibody"
"0028568188","Sensitization"
"0018099294","Dose-range finding"
"0018099294","Oral treatment"
"0018099294","Psoriasis"
"0018099294","Ro 10-9359 retinoids"
"0025830117","Immunotherapy"
"0025830117","Monoclonal antibody"
"0025830117","Rheumatoid arthritis"
"0025830117","T lymphocyte"
"0029759669","Cancer"
"0029759669","Immunosuppressives"
"0029759669","Matched cohort"
"0029759669","Mortality"
"0029759669","Rheumatoid arthritis"
"0023009536","BMT"
"0023009536","CGL"
"0023009536","Ph chromosome"
"0023251152","antibody inhibition of sperm function"
"0023251152","sperm antigens"
"0023251152","Sperm monoclonal antibodies"
"0023251152","sperm‐antibody reactions"
"0025763452","carbohydrate"
"0025763452","fertilization blocking"
"0025763452","human sperm immobilization"
"0025763452","monoclonal antibody"
"0026571224","anti-sperm monoclonal antibodies"
"0026571224","in vitro fertilization"
"0026571224","sperm-zona binding"
"0026571224","zona-induced acrosome reaction"
"0025944409","Epididymal sperm"
"0025944409","Epididymis"
"0025944409","Sperm plasma membrane"
"0019479105","Cell line"
"0019479105","Hematopoietic differentiation"
"0019479105","Leukemia-lymphoma"
"0019479105","Surface marker"
"0023262299","ELISA"
"0023262299","Idiotype"
"0023262299","T cell receptor"
"0029041994","Allogeneic"
"0029041994","Cytomegalovirus"
"0029041994","Foscarnet"
"0029041994","Ganciclovir"
"0029041994","Interstitial pneumonitis"
"0029041994","Leukaemia"
"0029041994","Viraemia"
"0025917102","cell death rate"
"0025917102","Chronic lymphocytic leukaemia"
"0025917102","colchicine ultrasensitivity"
"0025917102","interphase death"
"0025917102","intrinsic radiosensitivity"
"0025917102","low-dose splenic radiotherapy"
"0025917102","lymphocytes"
"0029958975","Chronic lymphocytic leukemia"
"0029958975","Corticosteroids"
"0029958975","Cyclosporine"
"0029958975","Graft-versus-host disease"
"0029958975","Graft-versus-leukemia"
"0029958975","Prolymphocytic leukemia"
"0028935581","CAMPATH 1H"
"0028935581","Carbohydrates"
"0028935581","Glycoforms"
"0028935581","Liquid chromatography"
"0028935581","Mass spectrometry"
"0028935581","Monoclonal antibodies"
"0025295163","carbohydrates"
"0025295163","carjohydrate compositions"
"0025295163","glycopeptides"
"0025295163","glycoprotuyns"
"0025295163","HPLC"
"0021840630","carbohydrate structure"
"0021840630","chromatography, carbohydrates"
"0021840630","glycoproteins"
"0021840630","HPLC, carbohydrates"
"0021840630","polysaccharides"
"0021840630","sugar analysis"
"0023948708","HPLC"
"0023948708","N-linked oligosaccharides"
"0023948708","sugar map"
"0021986707","2-aminopyridine"
"0021986707","carbohydrates"
"0021986707","fluorescence labeling"
"0021986707","glycoconjugates"
"0021986707","HPLC"
"0021986707","sugar analysis"
"0022911018","Cyclosporine"
"0022911018","Graft‐versus‐host disease"
"0022911018","Graft‐versus‐leukemia"
"0022911018","Immunodeficiency"
"0022911018","Methotrexate"
"0022911018","Suppressor cells"
"0023266439","Immunotoxins, in vivo effects"
"0023266439","Monoclonal antibody conjugates"
"0023266439","Ribosome-inactivating proteins"
"0023266439","Saporin"
"0022489331","Immunotoxin"
"0022489331","protein"
"0022489331","Ribosome-inactivating"
"0022489331","Toxin"
"0021769526","(Pokeweed)"
"0021769526","Amino-acid sequence"
"0021769526","Antibody-inhibitor conjugate"
"0021769526","Antiviral protein"
"0021769526","Protein synthesis inhibitor"
"0029130968","autologsus bone marrow transplantations"
"0029130968","long‐term survival"
"0029130968","Non‐Hodgkin's lymphoma"
"0028056086","antibody responses"
"0028056086","chimeric monoclonal antibody"
"0028056086","humanized monoclonal antibody"
"0022654917","Cell-mediated cytolysis"
"0022654917","Euripium labeling"
"0022654917","Killer cell activity"
"0022654917","Time-resolved fluorescence"
"0025346772","Aplysia"
"0025346772","Extracellular ejection"
"0025346772","Inward membrane current"
"0025346772","Ionic mechanism"
"0025346772","Tumor necrosis factor"
"0025761229","Aplysia neurons"
"0025761229","ion substitution techniques"
"0025761229","ionic mechanism"
"0025761229","rhTNFα"
"0025860993","Phagocytosis with Y-IgG, TNF-α, PMN gene expression"
"0025864518","(Rat)"
"0025864518","Brain"
"0025864518","Demyelination"
"0025864518","Recombinant interleukin-2"
"0025864518","Tumor necrosis factor"
"0024449817","(Rabbit)"
"0024449817","Cytokine"
"0024449817","Pathophysiology"
"0024449817","Retina"
"0023937241","Angiotensin II"
"0023937241","Central nervous system"
"0023937241","Food and water intake"
"0023937241","Interleukin-1β"
"0023937241","Intracerebroventricular administration"
"0023937241","Rat"
"0023937241","Transforming growth factor-β"
"0023937241","Tumor necrosis factor"
"0027517309","Blood-brain barrier"
"0027517309","Brain-immune axis"
"0027517309","Intracerebroventricular"
"0027517309","Murine tumor necrosis factor α"
"0027517309","Neonatal"
"0028344048","131I‐Lym‐1"
"0028344048","chronic lymphocytic leukemia"
"0028344048","monoclonal antibody"
"0028344048","radiation therapy"
"0028344048","radioimmunoconjugate"
"0344759084","Anti-CD20 antibodies"
"0344759084","Antibody therapy"
"0344759084","Non-Hodgkin lymphoma"
"0344759084","Rituximab"
"0022628844","Human clinical trials"
"0022628844","Murine monoclonal antibodies"
"0022628844","Toxicities"
"0023022338","Clinical trials"
"0023022338","CLL"
"0023022338","CTCL"
"0023022338","Monoclonal antibodies"
"0031664666","Chronic lymphocytic leukemia"
"0031664666","IDEC-C2B8"
"0031664666","Immunotherapy"
"0031664666","Rituximab"
"0031664666","Tumor lysis syndrome"
"0029550029","Antibody engineering"
"0029550029","Antibody structure"
"0029550029","Computer modelling"
"0029550029","Structural homology"
"0028877602","antibody specificity"
"0028877602","antigen-antibody complexes"
"0028877602","monoclonal antibodies"
"0028877602","three dimensional structure"
"0030606280","Antibody"
"0030606280","Germline"
"0030606280","Immunoglobulin"
"0030606280","Lambda"
"0030606280","Light chain"
"0029933309","altered peptide ligands"
"0029933309","antagonism"
"0029933309","partial activation"
"0029933309","T cell signaling"
"0029933309","thymic education"
"0029927482","β2-microglobulin-deficient mice"
"0029927482","FcRn"
"0029927482","IgG catabolism"
"0029927482","Recombinant Fc-hinge fragment"
"0024556150","complementary sequences"
"0024556150","exon"
"0024556150","frequency of errors"
"0024556150","Genetic engineering"
"0024556150","intron"
"0024556150","mosaic fusion protein"
"0024556150","mouse histocompatibility genes"
"0024556150","polymerase chain reaction"
"0024556150","recombinant DNA"
"0024556150","Taq polymerase"
"0031810114","Applied immunology"
"0031810114","Phage display"
"0031810114","Protein engineering"
"0031810114","Transgenic mice"
"0028844235","APO-1"
"0028844235","Apoptosis"
"0028844235","Cytotoxicity"
"0028844235","Fas"
"0028091236","apoptosis"
"0028091236","cell cycle"
"0028091236","DNA content"
"0028091236","flow cytometry"
"0028091236","necrosis"
"0028091236","ninety‐degree light scatter"
"0028091236","quantification"
"0028314757","Magnetic resonance imaging"
"0028314757","Multiple sclerosis"
"0028314757","Statistical power"
"0028314757","Treatment trial"
"0025787089","Adhesion molecules"
"0025787089","Autoimmunity"
"0025787089","Central nervous system"
"0025787089","Demyelination"
"0025787089","Major histocompatibility complex"
"0025787089","Multiple sclerosis"
"0025787089","T cell"
"0019434650","cosmid vectors"
"0019434650","DNA cloning"
"0019434650","lambda phage packaging"
"0019434650","placental DNA"
"0031974145","CD20 antigen density"
"0031974145","Immunological score"
"0031974145","Prognosis"
"0031974145","Sm Ig expression"
"0031978239","Allogenic bone-marrow transplantation"
"0031978239","Autologous bone marrow transplantation"
"0031978239","Etoposide"
"0031978239","Etoposide- related leukemia"
"0031978239","High-dose chemotherapy"
"0031978239","Peripheral stem cell transplantation"
"0031978239","Secondary leukemia"
"0031978239","Secondary myelodysplastic syndrome"
"0006818262","Anti-CD20"
"0006818262","Chimeric monoclonal antibody"
"0006818262","Mantle-cell lymphoma"
"0006818262","R.E.A.L. Classification"
"0006818262","Rituximab"
"0033797185","Anti-CD20 antibody treatment"
"0033797185","Follicular lymphomas"
"0033797185","Phase-II study"
"0033797185","Rituximab"
"0029559867","Epstein Barr virus"
"0029559867","herpes virus"
"0029559867","post-BMT lymphoproliferative disorders"
"0027972658","Composite lymphoma"
"0027972658","EBER"
"0027972658","Epstein- Barr virus (EBV)"
"0027972658","Hodgkin's disease"
"0027972658","Immunodeficiency"
"0027972658","Non-Hodgkin's lymphoma"
"0027972658","RNA in situ hybridization"
"0028920527","Fanconi's anaemia"
"0028920527","head and neck carcinoma"
"0030965012","Bone marrow transplantation"
"0030965012","Cytogenetics"
"0030965012","Immunohistochemistry"
"0030965012","p53"
"0030965012","Posttransplantation lymphoproliferative disorders"
"0030965012","Proliferating cell nuclear antigen"
"0029135293","alloBMT"
"0029135293","donor cells"
"0029135293","EBV"
"0029135293","FISH"
"0029135293","large‐cell anaplastic NHL"
"0025642848","Bone marrow"
"0025642848","Secondary malignancy"
"0025642848","T-cell lymphoma"
"0025642848","Transplantation"
"0028305339","bone marrow transplantation"
"0028305339","chemotherapy"
"0028305339","lymphoma"
"0030940994","Processing"
"0030940994","Progenitor cell"
"0030940994","Purging"
"0030940994","Stem cell"
"0030940994","Transplantation"
"0029005823","bone marrow transplantation"
"0029005823","chromosome aberrations"
"0029005823","Cytogenetics"
"0029005823","leukemia"
"0029005823","Ph chromosome"
"0029005823","prognosis"
"0022550005","Cell selection, cellular immunoadsorption-avidin-biotin-positive"
"0022550005","Chromatography, affinity"
"0025898727","hemopoiesis"
"0025898727","stem cell factor"
"0025898727","Stem cells"
"0025898727","synergy"
"1842412438","Allogeneic bone marrow transplantation"
"1842412438","Minisatellite regions"
"1842412438","Mixed hematopoietic chimerism"
"1842412438","Quantitative PCR"
"0026492401","Acute lymphoblastic leukaemia"
"0026492401","Bone marrow transplantation"
"0026492401","Chemotherapy"
"0026492401","Risk factors"
"0025048692","interferon-gamma"
"0025048692","tumour cytostasis"
"0025048692","tumour necrosis factor"
"0028360836","cytokines"
"0028360836","immunosuppression"
"0028360836","monoclonal antibodies"
"0028360836","renal transplantation"
"0028360836","side effects"
"0027273050","Adhesion"
"0027273050","CD11a"
"0027273050","Integrin"
"0027273050","Natural killer cell"
"0027273050","Tumor necrosis factor‐α"
"0025174052","enzymes"
"0025174052","monoclonal antibodies"
"0025174052","prodrugs"
"0030220943","gene expression"
"0030220943","methotrexate"
"0030220943","preprocarboxypeptidase A1"
"0030220943","preprocarboxypeptidase A2"
"0030220943","protein purification"
"0030220943","tumor therapy"
"0030220943","zinc exopeptidase"
"0026900387","ADEPT"
"0026900387","anti-CPG2 antibodies"
"0026900387","antibody-enzyme conjugates"
"0026900387","HAMA"
"0025639104","Adcc"
"0025639104","Binding"
"0025639104","Carcinoma"
"0025639104","Chimeric antibody"
"0025639104","Il-2"
"0025639104","Lak cells"
"0021236693","antibody-mediated radiotherapy"
"0021236693","immunoreactive fraction"
"0021236693","nuclear medicine quality control"
"0021236693","radioimaging"
"0021236693","radiolabeled monoclonal antibodies"
"0020362615","inserts with controlled orientation"
"0020362615","multiple cloning sites"
"0020362615","sequencing strategy"
"0020362615","Single-stranded DNA phage"
"0021943518","molecular cloning"
"0021943518","polycloning sites"
"0021943518","progressive deletions"
"0021943518","Recombinant DNA"
"0024324970","Clq"
"0024324970","Collagen-like structure"
"0024324970","Complement"
"0024324970","Complement lectin interaction"
"0024324970","Lectin"
"0024324970","Structural comparison"
"0026777992","ABMT"
"0026777992","GM-CSF"
"0026777992","IL-3"
"0026777992","M-CSF"
"0026777992","monocytes"
"0028226496","Bone marrow transplantation"
"0028226496","Cytokines"
"0028226496","Cytomegalovirus disease"
"0028226496","Graft versus host disease"
"0028226496","Soluble interleukin-2 receptor"
"0027861097","Autologous bone marrow transplantation"
"0027861097","GM-CSF"
"0027861097","Hematologic engraftment"
"0027861097","Interleukin-3"
"0028968150","Bone marrow"
"0028968150","Chronic graft-versus-host disease (cGVHD)"
"0028968150","Cytokines"
"0028968150","Transplantation (BMT)"
"0026002097","Bioassay"
"0026002097","Lymphotoxin"
"0026002097","Tumor necrosis factor"
"0027233870","Acquired immunodeficiency syndrome (AIDS), 13.298"
"0027233870","Brain, function, 10.919"
"0027233870","Brain, infection, 13.2068"
"0027233870","Magnetic resonance (MR), spectroscopy, 13.12145"
"0027450301","Astrocytes"
"0027450301","Brain development"
"0027450301","Cell metabolism"
"0027450301","Differentiation"
"0027450301","Neurons"
"0027450301","Nuclear magnetic resonance"
"0027450301","Oligodendrocyte-type 2 astrocyte progenitors"
"0027450301","Oligodendrocytes"
"0031439343","Conduction block"
"0031439343","Demyelination"
"0031439343","Inflammation"
"0031439343","Nitric oxide donors"
"0028107813","CSF analysis"
"0028107813","long‐term effects"
"0028107813","methylprednisolone"
"0028107813","multiple sclerosis"
"0028107813","peripheral blood"
"0028838091","Adult human 02A progenitor"
"0028838091","Human glia"
"0028838091","Oligodendrocyte"
"0028838091","Remyelination"
"0031002545","Amyloid precursor protein"
"0031002545","APP"
"0031002545","Axon"
"0031002545","Damage"
"0031002545","Lesion"
"0031002545","Multiple sclerosis"
"0024325294","Asparate"
"0024325294","NAA"
"0024325294","Proton spectroscopy"
"0028814565","Creatine"
"0028814565","Multiple sclerosis"
"0028814565","N-Acetylaspartate"
"0028814565","NMR spectroscopy"
"0026446242","Cerebral blood flow"
"0026446242","Cerebral ischemia"
"0026446242","Metabolism"
"0026446242","Nuclear magnetic resonance"
"0028218020","diameter"
"0028218020","myelination"
"0028218020","oligodendrocyte"
"0028218020","optic axon"
"0028218020","retinofugal pathway"
"0028218020","x-irradiation"
"0027381859","CD24"
"0027381859","Cell migration"
"0027381859","Development"
"0027381859","GPI linker"
"0027381859","In situ hybridization"
"0027381859","Odontoblast differentiation"
"0027294030","acetylcholinesterase"
"0027294030","paroxysmal nocturnal hemoglobinuria"
"0027294030","Thy-1"
"0027294030","trypanosome"
"0027294030","variant surface glycoprotein"
"0028567786","canine"
"0028567786","epididymis"
"0028567786","gene expression"
"0028567786","in‐situ hybridization"
"0028567786","secretory proteins"
"0028558461","canine"
"0028558461","cDNA cloning"
"0028558461","epididymis"
"0028558461","secretory glycopeptides"
"0028558461","sperm maturation"
"0018838328","3′ untranslated sequence"
"0018838328","dA-dT tailing"
"0018838328","lysine residue at C-terminus"
"0018838328","Mouse myeloma"
"0018838328","R-loop"
"0024543532","Chromatography, affinity"
"0024543532","Enzyme immunoassay"
"0024543532","Monoclonal antibody"
"0024543532","Protein A"
"0028313952","Chromatography, affinity"
"0028313952","Cleaning"
"0028313952","Endotoxin"
"0028313952","Monoclonal antibody"
"0028313952","Protein A"
"0028313952","Sodium hydroxide"
"0022797366","Anti-peptide antibodies"
"0022797366","CDNA cloning"
"0022797366","Immunoglobulin expression"
"0022797366","Protein engineering"
"0023017207","antibody"
"0023017207","anti‐galactan"
"0023017207","crystal structure"
"0023017207","J539"
"0021964423","Autologous transplantation"
"0021964423","Bone marrow purging"
"0021964423","Monoclonal antibodies"
"0021782623","blood cell separator"
"0021782623","bone marrow transplantation"
"0021782623","differential centrifugation"
"0021782623","erythrocyte depleted marrow concentrate"
"0021782623","marrow engraftment"
"0021782623","mononuclear cell recovery"
"8944240370","Acute leukemia"
"8944240370","Allo-BMT"
"0026614449","acute myeloid leukemia"
"0026614449","cytosine arabinoside"
"0026614449","drug sensitivity"
"0026614449","remission outcome"
"0345206680","Cyclosporin A"
"0345206680","GVL"
"0345206680","Methotrexate"
"0028241992","acute lymphoblastic leukaemia"
"0028241992","allogeneic BMT"
"0028241992","risk factors"
"0032845556","Acute myeloid leukaemia"
"0032845556","AML relapse"
"0032845556","AML therapy"
"0029041258","Acute myeloid leukemia"
"0029041258","Allogenic transplant"
"0029041258","Consolidation of CR1"
"0029041258","Early transplant"
"12644313240","Acute myeloid leukemia"
"12644313240","FLAG"
"12644313240","Salvage therapy"
"0141796815","Aspergillosis"
"0141796815","Bone marrow transplantation"
"0141796815","Infection"
"0141796815","T- cell depletion"
"0141796815","Unrelated donor"
"0030041081","BMT"
"0030041081","Chemotherapy"
"0030041081","Childhood AML"
"0029807625","bone marrow transplantation (allogeneic and autologous)"
"0029807625","GM-CSF"
"0029807625","leukemia (acute myeloid)"
"0031854181","MDS"
"0031854181","sAML"
"0031854181","Unrelated BMT"
"0033379858","Allogeneic bone marrow transplantation"
"0033379858","Respiratory syncytial virus"
"0033379858","Ribavirin"
"0033379858","RSV genotyping"
"0033005663","Childhood leukemia"
"0033005663","Cytarabine"
"0033005663","Fludarabine"
"0033005663","G-CSF"
"0033005663","Refractory"
"7344264070","Acute myelogenous leukaemia"
"7344264070","Allogeneic bone marrow transplantation"
"7344264070","Autologous bone marrow transplantation"
"7344264070","Donor availability"
"7344264070","Intensive consolidation chemotherapy"
"0030780126","Acute myeloid leukaemia"
"0030780126","Bone marrow transplantation"
"0030780126","Graft-versus-host disease"
"0030780126","T- cell depletion"
"0030780126","Unrelated donor"
"0033051112","Bone marrow transplantation"
"0033051112","Graft versus host disease"
"0033051112","Indications"
"0033051112","Infection"
"0033051112","Unrelated donor"
"0031867028","Iodine- 131 therapy"
"0031867028","Nuclear Regulatory Commission"
"0031867028","Patient release"
"0031867028","Radioimmunotherapy"
"0027955656","acute myelogenous leukemia"
"0027955656","antibody‐dependent cellular cytotoxicity"
"0027955656","anti‐CD33"
"0027955656","chimeric and humanized antibodies"
"0027955656","M195"
"0027955656","monoclonal antibody"
"0031828752","B-cell lymphoma"
"0031828752","Iodine-131 anti-B1 antibody"
"0031828752","Non-Hodgkin's lymphoma"
"0031828752","Radioimmunotherapy"
"14444270630","Copper-67"
"14444270630","Lymphoma"
"14444270630","MTD"
"14444270630","Radioimmunotherapy"
"0027438902","B-cell lymphoma"
"0027438902","CD22"
"0027438902","Monoclonal antibody LL2"
"8544267259","Anti-CD22 monoclonal antibody"
"8544267259","B-cell non-Hodgkin's lymphoma"
"8544267259","Internalization"
"8544267259","Radioactive metals"
"8544267259","Radioimmunodetection"
"8544267259","Radioimmunotherapy"
"8544267259","Residualizing iodine label"
"0026610881","Antibody engineering"
"0026610881","Site-directed mutagenesis/c-erbb-2/neu"
"0020793569","agarose gels"
"0020793569","cloned DNA"
"0020793569","DNA fragments"
"0020793569","hybridization"
"0020793569","radiolabeling"
"0020793569","Southern transfers"
"0023084994","ALL"
"0023084994","clinical prognosis"
"0023084994","flow cytometry"
"0023084994","HLe-1"
"0023084994","T200 antigen"
"0022356742","haemopoiesis"
"0022356742","Leucocyte-common antigen"
"0022356742","leukaemia"
"0022356742","T200"
"0024387842","Avidin"
"0024387842","Biotin"
"0024387842","Immunophenotyping"
"0024387842","Leukemia"
"0026661183","Classification"
"0026661183","Connective Tissue Disease"
"0026661183","Raynaud's Phenomenon"
"0026661183","Scleroderma"
"0026661183","Systemic Sclerosis"
"0029906983","B lymphoma"
"0029906983","Cancer"
"0029906983","Clonal exhaustion"
"0029906983","MOPC315"
"0029906983","Multiple myeloma"
"0024773405","B cell lymphoma"
"0024773405","Chemoimmunotherapy"
"0024773405","Idiotype escape variants"
"0024773405","Idiotypic immunization"
"0024773405","Tumor dormancy"
"0029036444","Chronic lymphocytic leukemia"
"0029036444","Doxorubicin"
"0029036444","Fludarabine"
"8244253666","chronic lymphocytic leukaemia"
"8244253666","relapse"
"8244253666","remission phenotype"
"8244253666","survival"
"0030834215","α-interferon"
"0030834215","B-CLL"
"0030834215","Fludarabine"
"0030834215","LG-NHL"
"0031058106","Adoptive immunotherapy"
"0031058106","Allogeneic BMT"
"0031058106","Graft-versus-multiple-myeloma effect"
"0031058106","Multiple myeloma"
"2042436734","Bone marrow"
"2042436734","Cryopreservation"
"2042436734","Stroma"
"0027946718","Bone marrow transplantation"
"0027946718","immunoglobulin gene rearrangement"
"0027946718","immunophenotype"
"0027946718","pre-B cells"
"0028303991","antigenaemia"
"0028303991","bone marrow transplantation"
"0028303991","cytomegalovirus"
"0030837331","Bone marrow stroma"
"0030837331","Bone marrow transplantation"
"0030837331","Hematopoietic stem cells"
"0029618376","BMT"
"0029618376","Progenitor cells"
"0029618376","Stroma"
"0029014567","Donor leukocytes"
"0029014567","Immunotherapy"
"0023935968","E. coli xanthine-guanine phosphoribosyl transferase gene"
"0023935968","eukaryotic cloning vector"
"0023935968","plasmid"
"0023935968","Recombinant DNA"
"0023935968","vaccinia virus"
"0025155473","cap-independent translation"
"0025155473","encephalomyocarditis virus untranslated leader"
"0025155473","vaccinia virus"
"0026320325","CLL Trials"
"0026320325","U.K"
"0028265320","2-CdA"
"0028265320","CLL"
"0028265320","Drug resistance"
"0028265320","Nucleoside analogue"
"0028265320","Relapse"
"0028265320","Retreatment"
"0029062435","2-chlorodeoxyadenosine"
"0029062435","2-deoxycoformycin"
"0029062435","Chronic lymphocytic leukemia"
"0029062435","Fludarabine phosphate"
"0029062435","Hairy-cell leukemia"
"0029062435","Low-grade lymphomas"
"0026347961","2-CdA"
"0026347961","Chlorodeoxyadenosine"
"0026347961","Refractory CLL"
"0027998089","bone marrow transplantation"
"0027998089","HLA class II subtyping"
"0027998089","non‐radioactive sequencing"
"0027998089","PCR with sequence specific primers (PCR‐SSP)"
"0027998089","sequence‐based typing (SBT)"
"0027998089","solid‐phase single strand isolation"
"0025274912","childhood ALL"
"0025274912","prognosis after primary bone marrow relapse"
"0025274912","prognostic factors"
"0029960675","Graft rejection"
"0029960675","Graft-versus-host disease"
"0029960675","HLA disparity"
"0029960675","Molecular HLA-C typing"
"0029960675","Transplant-related mortality"
"0030857652","Chronic myeloid leukemia"
"0030857652","Unrelated donor bone marrow transplant"
"0030915659","Allograft"
"0030915659","Antigen-Dependent events"
"0030915659","Antigen-Independent events"
"0030915659","Chronic rejection"
"0030915659","Risk factor"
"0023864769","Aplastic anemia"
"0023864769","Bone marrow transplantation"
"0023864769","Hepatitis"
"0026651810","cDNA"
"0026651810","PCR"
"0021934088","acyclovir"
"0021934088","antiviral agents"
"0021934088","chronic hepatitis"
"0021934088","non A"
"0021934088","non B hepatitis"
"0021206810","aplastic anemia"
"0021206810","hepatitis"
"0021206810","marrow transplantation"
"0029789226","Immunoglobulin heavy chain gene"
"0029789226","Myeloma"
"0029789226","PCR"
"0030917947","acute lymphoblastic leukaemia"
"0030917947","minimal residual disease"
"0030917947","PCR"
"0034161560","Flow cytometry"
"0034161560","Histogram comparison"
"0034161560","Kolmogorov-Smirnov test"
"0034161560","Quality control"
"0034161560","Quantitative immunofluorescence"
"0027230190","Leukemia"
"0027230190","Lymphoma"
"0027230190","PCR"
"0030665507","Chronic lymphocytic leukemia"
"0030665507","Minimal residual disease"
"0030665507","Quantitative flow cytometry"
"0033026415","CLL MRD"
"0033026415","IgH genes rearrangement"
"0033026415","PCR"
"7344224344","CLL"
"7344224344","Fludarabine"
"7344224344","LG-NHL"
"7344224344","MRD analysis"
"7344224344","VDJ rearrangement"
"0028940167","Clonality"
"0028940167","IgH arrangement"
"0028940167","Lymphoid malignancy"
"0028940167","PCR"
"0031030039","Bone marrow trephine biopsy"
"0031030039","Immunocytochemistry"
"0031030039","Methyl methacrylate resin"
"0031030039","Morphology"
"0032827380","CD79b"
"0032827380","CLL"
"0032827380","Immunophenotype"
"0032827380","Minimal residual disease"
"0034034410","Chronic lymphatic leukemia"
"0034034410","Minimal residual disease"
"0034034410","Real-time quantitative PCR"
"0030698409","B cell malignancies"
"0030698409","IgH nested-PCR"
"0030698409","Minimal residual disease"
"0016769339","Bence-Jones"
"0016769339","Immunoglobulin"
"0016769339","Molecular Replacement"
"0016769339","Patterson Search"
"0016769339","Rotation-Function"
"0016769339","Structure"
"0016769339","Translation Function"
"0016769339","X-Ray"
"0030730465","BMT"
"0030730465","Leukemia"
"0030730465","Lymphoma"
"0030730465","Relapse"
"0030730465","Second transplant"
"0032774458","Acute leukemia"
"0032774458","Allograft"
"0032774458","Autograft"
"0032774458","Bone marrow transplantation"
"0032774458","Relapse"
"0025101924","2'deoxycoforimycin"
"0025101924","Hairy cell leukemia"
"0025101924","Treatment"
"0023890049","computerised tomography"
"0023890049","deoxycoformycin"
"0023890049","T‐prolymphocytic leukaemia"
"0029921908","2-chlorodeoxyadenosine"
"0029921908","abdominal lymphadenopathy"
"0029921908","hairy cell leukaemia"
"0028068503","Deoxycoformycin"
"0028068503","Hairy cell leukemia"
"0020024860","adrenal function"
"0020024860","intravenous infusion"
"0020024860","methylprednisolone"
"0020024860","plasma levels"
"0020024860","rheumatoid disease"
"0029094664","Chronic lymphocytic leukaemia"
"0029094664","Differential staining cytotoxicity assay"
"0029094664","Drug sensitivity test"
"0029094664","Methylprednisolone, high-dose"
"0026638887","acute lymphoblastic leukaemia"
"0026638887","central nervous system directed therapy"
"0026638887","methylprednisolone"
"0025373261","bone marrow transplantation"
"0025373261","T-cell-depleted bone marrow"
"0028058002","Bone marrow transplantation"
"0028058002","Severe aplastic anemia"
"0023186993","birth control vaccines"
"0023186993","monoclonal antibodies"
"0023186993","sperm antigens"
"0023186993","trophoblast antigens"
"0024038766","Cytotoxic lymphocytes"
"0024038766","Graft-versus-host disease"
"0024038766","Human allogeneic bone-marrow transplantation"
"0024038766","T-cell depletion"
"9244225193","adhesion molecules"
"9244225193","graft rejection"
"9244225193","high-risk acute lymphoblastic leukaemia"
"9244225193","incompatible bone marrow transplantation"
"9244225193","monoclonal antibodies"
"0028929673","GVHD"
"0028929673","Immunomagnetic CD8 depletion"
"0028929673","Prevention"
"8944251129","Acute lymphoblastic leukemia"
"8944251129","Allogeneic bone marrow transplantation"
"8944251129","Partially matched related donors"
"8944251129","T cell depletion"
"0028014642","antigen-antibody complex"
"0028014642","enthalpy and entropy of association"
"0028014642","hydration"
"0028014642","three-dimensional structure"
"0032488808","Antibody-antigen interactions"
"0032488808","Blood coagulation mechanism"
"0030580057","Antigen type"
"0030580057","Complementarity determining region"
"0030580057","Molecular recognition"
"0030580057","Surface shape"
"0028289241","antibody-ligand interactions"
"0028289241","humanization strategies"
"0028289241","polyreactivity"
"0028289241","X-ray structures"
"0027609916","hardware lighting"
"0027609916","interactive computer graphics"
"0027609916","IRIS-4D workstations"
"0027609916","molecular modeling"
"0027609916","secondary structure"
"0027609916","solid models"
"0342276080","Antisperm antibodies"
"0342276080","Male infertility"
"0342276080","Sperm penetration assay"
"0342276080","Spermatozoa"
"0342276080","Zona pellucida"
"0028899925","hamster test"
"0028899925","Sperm penetration assay"
"0028899925","TEST yolk buffer"
"0029834994","Acrosome reaction"
"0029834994","Andrology"
"0029834994","CASA"
"0029834994","Hamster egg penetration test"
"0029834994","Sperm-zona pellucida binding test"
"0022993705","acrosome reaction"
"0022993705","lectin"
"0022993705","spermatozoa"
"0023899824","haematopoiesis"
"0023899824","long‐term cultures"
"0023899824","PWM‐SCM"
"0030024595","Cytotoxic"
"0030024595","Natural killer"
"0030024595","T cell leukaemias"
"0030024595","T cell lymphocytosis"
"0030024595","TCR-ζ chain"
"0028276033","chromosome 14 anomalies"
"0028276033","chromosome anomalies"
"0028276033","i(8q)"
"0028276033","T-prolymphocytic leukaemia"
"0025788779","Adult T-cell leukemia"
